"1143944-NGRAMS1.txt","An Annotated Descriptive Summary of State Statutes, Judicial Codes, Canons, and Court Rules Relating to Admissibility and Governance of Cameras in the Courtroom"
"1143849-NGRAMS1.txt","Pretrial Drug Testing and Defendant Risk"
"40042810-NGRAMS1.txt","Desert, Democracy, and Sentencing Reform"
"1143886-NGRAMS1.txt","Evaluating the Admissibility of New Genetic Identification Tests: Lessons from the \"DNA War\""
"40042787-NGRAMS1.txt","The New Wars and the Crisis of Compliance with the Law of Armed Conflict by Non-State Actors"
"40042775-NGRAMS1.txt","Preindictment Prosecutorial Conduct in the Federal System Revisited"
"1143863-NGRAMS1.txt","Toward a Consistent Recognition of the Forbidden Inference: The Illinois Rape Shield Statute"
"1143846-NGRAMS1.txt","Mistake and Impossibility, Law and Fact, and Culpability: A Speculative Essay"
"40042792-NGRAMS1.txt","The Constitutionality of the Rome Statute of the International Criminal Court"
"1144220-NGRAMS1.txt","An Inquiry into the Right of Criminal Juries to Determine the Law in Colonial America"
"1143930-NGRAMS1.txt","Brecht v. Abrahamson: Harmful Error in Habeas Corpus Law"
"20685021-NGRAMS1.txt","UN-INCORPORATING THE BILL OF RIGHTS: THE TENSION BETWEEN THE FOURTEENTH AMENDMENT AND THE FEDERALISM CONCERNS THAT UNDERLIE MODERN CRIMINAL PROCEDURE REFORMS"
"1144321-NGRAMS1.txt","To Serve and Collect: Measuring Police Corruption"
"3491413-NGRAMS1.txt","A Reasoning-Process Review Model for Federal Habeas Corpus"
"1144320-NGRAMS1.txt","Norms and Criminal Law, and the Norms of Criminal Law Scholarship"
"1144103-NGRAMS1.txt","Mistake of Fact in the Objective Theory of Justification: Do Two Rights Make Two Wrongs Make Two Rights...?"
"1144077-NGRAMS1.txt","Justice for Children: How Do We Get There?"
"1144201-NGRAMS1.txt","Constitutional Road Maps"
"1144232-NGRAMS1.txt","Big Brother and His Science Kit: DNA Databases for 21st Century Crime Control?"
"40042848-NGRAMS1.txt","Federal Rules of Evidence 413-415 and the Struggle for Rulemaking Preeminence"
"40042858-NGRAMS1.txt","The Boundaries of Plea Bargaining: Negotiating the Standard of Proof"
"1143942-NGRAMS1.txt","TV or Not TV. That Is the Question"
"1144240-NGRAMS1.txt","\"Owing to the Extreme Youth of the Accused\": The Changing Legal Response to Juvenile Homicide"
"3491332-NGRAMS1.txt","More than Zero: Accounting for Error in Latent Fingerprint Identification"
"20685043-NGRAMS1.txt","A RELATIONAL SIXTH AMENDMENT DURING INTERROGATION"
"1144104-NGRAMS1.txt","A Transatlantic Perspective on the Compensation of Crime Victims in the United States"
"1144211-NGRAMS1.txt","Reconstructing Consent"
"1143973-NGRAMS1.txt","Toward the Decentralization of Criminal Procedure: State Constitutional Law and Selective Disincorporation"
"1144147-NGRAMS1.txt","Gang Loitering and Race"
"1143859-NGRAMS1.txt","Asset Forfeiture, Burdens of Proof and the War on Drugs"
"40042844-NGRAMS1.txt","The Attitudes of Police Executives Toward Miranda and Interrogation Policies"
"30038026-NGRAMS1.txt","Gridland: An Allegorical Critique of Federal Sentencing"
"3491414-NGRAMS1.txt","Recognizing and Remedying the Harm of Battering: A Call to Criminalize Domestic Violence"
"40042867-NGRAMS1.txt","An Unholy Alliance: Perceptions of Influence in Insurance Fraud Prosecutions and the Need for Real Safeguards"
"1144016-NGRAMS1.txt","When Is Strict Criminal Liability Just?"
"40042805-NGRAMS1.txt","Anglo-American Privacy and Surveillance"
"1144288-NGRAMS1.txt","The Consequences of False Confessions: Deprivations of Liberty and Miscarriages of Justice in the Age of Psychological Interrogation"
"1144237-NGRAMS1.txt","Learning from the past, Living in the Present: Understanding Homicide in Chicago, 1870-1930"
"20685034-NGRAMS1.txt","JUVENILES' COMPETENCY TO STAND TRIAL: WADING THROUGH THE RHETORIC AND THE EVIDENCE"
"40042849-NGRAMS1.txt","Criminal Procedure in Perspective"
"1144165-NGRAMS1.txt","Managed Health Care in Prisons as Cruel and Unusual Punishment"
"1144091-NGRAMS1.txt","Fifth Amendment. Upholding the Constitutional Merit of Misleading Reasonable Doubt Jury Instructions"
"3491412-NGRAMS1.txt","Unraveling Unlawful Entrapment"
"1144075-NGRAMS1.txt","Abolish the Juvenile Court: Youthfulness, Criminal Responsibility, and Sentencing Policy"
"1144209-NGRAMS1.txt","Forecasting Sexual Abuse in Prison: The Prison Subculture of Masculinity as a Backdrop for \"Deliberate Indifference\""
"3491416-NGRAMS1.txt","Sentencing Reform Lessons: From the Sentencing Reform Act of 1984 to the Feeney Amendment"
"20685063-NGRAMS1.txt","BEYOND RETROACTIVITY TO REALIZING JUSTICE: A THEORY ON THE PRINCIPLE OF LEGALITY IN INTERNATIONAL CRIMINAL LAW SENTENCING"
"30038029-NGRAMS1.txt","Prisons of the Mind: Social Value and Economic Inefficiency in the Criminal Justice Response to Mental Illness"
"1144155-NGRAMS1.txt","The Back-Door to Prison: Waiver Reform, \"Blended Sentencing,\" and the Law of Unintended Consequences"
"20685035-NGRAMS1.txt","RECENT DEVELOPMENTS: THE CONSEQUENCES OF LAW ENFORCEMENT OFFICIALS' FAILURE TO RECORD CUSTODIAL INTERVIEWS AS REQUIRED BY LAW"
"1144166-NGRAMS1.txt","The Effect of the Federal Sentencing Guidelines on Inter-Judge Sentencing Disparity"
"40042809-NGRAMS1.txt","A Fresh Look at the Responsible Relation Doctrine"
"3491304-NGRAMS1.txt","Respect and the Fourth Amendment"
"40042826-NGRAMS1.txt","Never Going Home: Does It Make Us Safer? Does It Make Sense? Sex Offenders, Residency Restrictions, and Reforming Risk Management Law"
"20685064-NGRAMS1.txt","SURGERY WITH A MEAT AXE: USING HONEST SERVICES FRAUD TO PROSECUTE FEDERAL CORRUPTION"
"1144302-NGRAMS1.txt","Evidence Handed to the IRS Criminal Division on a \"Civil\" Platter: Constitutional Infringements on Taxpayers"
"1143817-NGRAMS1.txt","Can the Exclusionary Rule Be Saved?"
"1144291-NGRAMS1.txt","Requiring Battered Women Die: Murder Liability for Mothers under Failure to Protect Statutes"
"40042821-NGRAMS1.txt","The Crime of Associating with Criminals? An Argument for Extending the Reves \"Operation or Management\" Test to RICO Conspiracy"
"1143847-NGRAMS1.txt","\"Were There No Appeal\": The History of Review in American Criminal Courts"
"1144278-NGRAMS1.txt","My Brother, My Witness against Me: The Constitutionality of the \"Against Penal Interest\" Hearsay Exception in Confrontation Clause Analysis"
"30038027-NGRAMS1.txt","The Political Economy of Entrapment"
"40042831-NGRAMS1.txt","\"At Light Speed\": Attribution and Response to Cybercrime/Terrorism/Warfare"
"40042794-NGRAMS1.txt","Police, Politics, and Culture in a Deeply Divided Society"
"1144146-NGRAMS1.txt","Autumn of the Patriarch: The Pinochet Extradition Debacle and beyond: Human Rights Clauses Compared to Traditional Derivative Protections Such as Double Criminality"
"1143747-NGRAMS1.txt","An Evaluation of Intensive Probation in California"
"1144229-NGRAMS1.txt","The Sixth Amendment Right to Counsel and Its Underlying Values: Defining the Scope of Privacy Protection"
"40042852-NGRAMS1.txt","Domestic Violence and Mandatory Arrest Laws: To What Extent Do They Influence Police Arrest Decisions?"
"40042803-NGRAMS1.txt","Johnson v. California: The Supreme Court Invades the States' Authority to Establish Criminal Procedures"
"1143816-NGRAMS1.txt","Search, Seizure and the Positive Law: Expectations of Privacy outside the Fourth Amendment"
"40042868-NGRAMS1.txt","Rethinking Robinson v. California in the Wake of Jones v. Los Angeles: Avoiding the \"Demise of the Criminal Law\" by Attending to \"Punishment\""
"1144115-NGRAMS1.txt","Gender, Crime, and the Criminal Law Defenses"
"1144099-NGRAMS1.txt","Has the Supreme Court Really Turned RICO Upside down?: An Examination of NOW v. Scheidler"
"1144043-NGRAMS1.txt","Reforming Incompetency to Stand Trial and Plead Guilty: A Restated Proposal and a Response to Professor Bonnie"
"3491403-NGRAMS1.txt","The Ethics of Cause Lawyering: An Empirical Examination of Criminal Defense Lawyers as Cause Lawyers"
"1144309-NGRAMS1.txt","Federal Habeas Review: The Supreme Court's Failure to Apply \"Williams\" Consistently"
"1143685-NGRAMS1.txt","Foreword: Structuring Sentencing Discretion: The New Federal Sentencing Guidelines"
"1144066-NGRAMS1.txt","Reversing the Tide under the Commerce Clause"
"40042811-NGRAMS1.txt","Videotaping Investigative Interviews of Children in Cases of Child Sexual Abuse: One Community's Approach"
"1144029-NGRAMS1.txt","Making Criminal Codes Functional: A Code of Conduct and a Code of Adjudication"
"1143999-NGRAMS1.txt","Gun Ownership and Gang Membership"
"1144114-NGRAMS1.txt","Turning Girls into Women: Re-Evaluating Modern Statutory Rape Law"
"1144308-NGRAMS1.txt","Shafer v. South Carolina: Another Missed Opportunity to Remove Juror Ignorance as a Factor in Capital Sentencing"
"20685068-NGRAMS1.txt","ACES AND EIGHTS: WHY THE UNLAWFUL INTERNET GAMBLING ENFORCEMENT ACT RESIDES IN \"DEAD MAN'S\" LAND IN ATTEMPTING TO FURTHER CURB ONLINE GAMBLING AND WHY EXPANDED CRIMINALIZATION IS PREFERABLE TO LEGALIZATION"
"3491415-NGRAMS1.txt","From Nike V. Kasky to Martha Stewart: First Amendment Protection for Corporate Speakers' Denials of Public Criminal Allegations"
"1143860-NGRAMS1.txt","An Institutional Perspective of Policing"
"3491333-NGRAMS1.txt","The Cruikshank Redemption: The Enduring Rationale for Excluding the Second Amendment from the Court's Modern Incorporation Doctrine"
"1144148-NGRAMS1.txt","Train Wrecks and Freeway Crashes: An Argument for Fairness and against Self Representation in the Criminal Justice System"
"40042832-NGRAMS1.txt","Reasonable Expectations of Privacy and Novel Search Technologies: An Economic Approach"
"40042788-NGRAMS1.txt","Pretrial and Preventive Detention of Suspected Terrorists: Options and Constraints under International Law"
"3491381-NGRAMS1.txt","Community Policing and Youth as Assets"
"40042870-NGRAMS1.txt","The Empirics of Prison Growth: A Critical Review and Path Forward"
"1143988-NGRAMS1.txt","Maybe Soldiers Have Rights after All!"
"40042806-NGRAMS1.txt","Not Your Father's Police Department: Making Sense of the New Demographics of Law Enforcement"
"1144140-NGRAMS1.txt","Four Models of the Criminal Process"
"3491372-NGRAMS1.txt","Driver Race, Ethnicity, and Gender and Citizen Reports of Vehicle Searches by Police and Vehicle Search Hits: Toward a Triangulated Scholarly Understanding"
"40042776-NGRAMS1.txt","A Patient-Centered Approach to Health Care Fraud Recovery"
"40042850-NGRAMS1.txt","Group Think: The Law of Conspiracy and Collective Reason"
"1143744-NGRAMS1.txt","The Fall and Rise of the Criminal Contingent Fee"
"40042822-NGRAMS1.txt","Law and the Parameters of Acceptable Deviance"
"1144033-NGRAMS1.txt","The End of the Line: An Empirical Study of Judicial Waiver"
"1143795-NGRAMS1.txt","Justice by Geography: Urban, Suburban, and Rural Variations in Juvenile Justice Administration"
"3491384-NGRAMS1.txt","No Means No?: Withdrawal of Consent during Intercourse and the Continuing Evolution of the Definition of Rape"
"1143906-NGRAMS1.txt","The Ostrich Instruction: Deliberate Ignorance as a Criminal Mens Rea"
"1144289-NGRAMS1.txt","Protecting the Innocent from False Confessions and Lost Confessions: And from \"Miranda\""
"3491325-NGRAMS1.txt","A Walk in the Constitutional Orchard: Distinguishing Fruits of Fifth Amendment Right to Counsel from Sixth Amendment Right to Counsel in Fellers v. United States"
"1144078-NGRAMS1.txt","Ineffective Assistance of Counsel: The Case for an \"Ex Ante\" Parity Standard"
"40042824-NGRAMS1.txt","After Crawford Double-Speak: \"Testimony\" Does Not Mean Testimony and \"Witness\" Does Not Mean Witness"
"1144301-NGRAMS1.txt","Examining the Boundaries of Hate Crime Law: Disabilities and the \"Dilemma of Difference\""
"1143851-NGRAMS1.txt","The Use of the Necessity Defense by Abortion Clinic Protesters"
"40042861-NGRAMS1.txt","Bytes, BALCO, and Barry Bonds: An Exploration of the Law concerning the Search and Seizure of Computer Files and an Analysis of the Ninth Circuit's Decision in United States v. Comprehensive Drug Testing, Inc."
"1143938-NGRAMS1.txt","A Big Mistake: Eroding the Defense of Mistake of Fact about Consent in Rape"
"1143689-NGRAMS1.txt","Fourth Amendment: Suspicionless Urinalysis Testing: A Constitutionally \"Reasonable\" Weapon in the Nation's War on Drugs?"
"1143717-NGRAMS1.txt","Domestic Drug Interdiction Operations: Finding the Balance"
"40042855-NGRAMS1.txt","The Fight for Post-Conviction DNA Testing Is Not Yet over: An Analysis of the Eight Remaining \"Holdout States\" and Suggestions for Strategies to Bring Vital Relief to the Wrongfully Convicted"
"40042778-NGRAMS1.txt","The Federal Criminal \"Code\" Is a Disgrace: Obstruction Statutes as Case Study"
"20685065-NGRAMS1.txt","STRATEGERY'S REFUGE"
"3491316-NGRAMS1.txt","For Mice or Men or Children? Will the Expansion of the Eighth Amendment in Atkins v. Virginia Force the Supreme Court to Re-Examine the Minimum Age for the Death Penalty?"
"1143809-NGRAMS1.txt","Moral Appropriateness, Capital Punishment, and the \"Lockett\" Doctrine"
"1144123-NGRAMS1.txt","Foreword: Race, Vagueness, and the Social Meaning of Order-Maintenance Policing"
"1143811-NGRAMS1.txt","Advancing Knowledge about Co-Offending: Results from a Prospective Longitudinal Survey of London Males"
"1143954-NGRAMS1.txt","\"Driving while Black\" and All Other Traffic Offenses: The Supreme Court and Pretextual Traffic Stops"
"40042802-NGRAMS1.txt","Roper v. Simmons: The Collision of National Consensus and Proportionality Review"
"1144079-NGRAMS1.txt","Criminal Behavior and Age: A Test of Three Provocative Hypotheses"
"20685056-NGRAMS1.txt","LEGAL DISPARITIES IN THE CAPITAL OF CAPITAL PUNISHMENT"
"40042823-NGRAMS1.txt","Improving Criminal Jury Verdicts: Learning from the Court-Martial"
"1143963-NGRAMS1.txt","A Contemporary Look at the Effects of Rape Law Reform: How Far Have We Really Come?"
"1144065-NGRAMS1.txt","Kyles v. Whitley: Death or Declaration?"
"20753685-NGRAMS1.txt","PROVOKING CHANGE: COMPARATIVE INSIGHTS ON FEMINIST HOMICIDE LAW REFORM"
"1143840-NGRAMS1.txt","The Thirteenth Amendment and the Juvenile Justice System"
"1144105-NGRAMS1.txt","England Limits the Right to Silence and Moves Towards an Inquisitorial System of Justice"
"20685042-NGRAMS1.txt","THE COGNITIVE PSYCHOLOGY OF MENS REA"
"1143909-NGRAMS1.txt","Determinants of Judicial Waiver Decisions for Violent Juvenile Offenders"
"1143962-NGRAMS1.txt","Radicalism in Law and Criminology: A Retrospective View of Critical Legal Studies and Radical Criminology"
"1144276-NGRAMS1.txt","Foreword: Transparent Adjudication and Social Science Research in Constitutional Criminal Procedure"
"3491331-NGRAMS1.txt","Missouri v. Seibert: Two-Stepping Towards the Apocalypse"
"1144000-NGRAMS1.txt","Regulating Gun Markets"
"1144212-NGRAMS1.txt","A Change of Heart or a Change of Law? Withdrawing a Guilty Plea under Federal Rule of Criminal Procedure 32(e)"
"1144268-NGRAMS1.txt","Stenberg v. Carhart: Women Retain Their Right to Choose"
"20685066-NGRAMS1.txt","THE DNA OF AN ARGUMENT: A CASE STUDY IN LEGAL LOGOS"
"1143961-NGRAMS1.txt","Judicial Integrity: A Call for Its Re-Emergence in the Adjudication of Criminal Cases"
"40042872-NGRAMS1.txt","Of Vice and Men: A New Approach to Eradicating Sex Trafficking by Redusing Male Demand through Educational Programs and Abolitionist Legislation"
"1143983-NGRAMS1.txt","Sword or Shield: Due Process and the Fugitive Disentitlement Doctrine"
"20685023-NGRAMS1.txt","STATE INTENTIONS AND THE LAW OF PUNISHMENT"
"1143703-NGRAMS1.txt","Foreword: Notes for a Consistent and Meaningful Sixth Amendment"
"1144109-NGRAMS1.txt","Capital Confusion: The Effect of Jury Instructions on the Decision to Impose Death"
"1144116-NGRAMS1.txt","The Role of Gender in a Structured Sentencing System: Equal Treatment, Policy Choices, and the Sentencing of Female Offenders under the United States Sentencing Guidelines"
"20685070-NGRAMS1.txt","DURESS AND THE UNDERLYING FELONY"
"1143888-NGRAMS1.txt","Let Sleeping Memories Lie? Words of Caution about Tolling the Statute of Limitations in Cases of Memory Repression"
"1144129-NGRAMS1.txt","Double Jeopardy Protection from Civil Sanctions after Hudson v. United States"
"1143694-NGRAMS1.txt","Sixth Amendment: Applicability of Right to Counsel of Choice to Forfeiture of Attorneys' Fees"
"1143825-NGRAMS1.txt","Female Spouse Abuse and the Police Response: The Charlotte, North Carolina Experiment"
"1144162-NGRAMS1.txt","Confessions and Culture: The Interaction of \"Miranda\" and Diversity"
"1144248-NGRAMS1.txt","\"I Loved Joe, but I Had to Shoot Him\": Homicide by Women in Turn-of-the-Century Chicago"
"3491319-NGRAMS1.txt","United States v. Drayton: The Need for Bright-Line Warnings during Consensual Bus Searches"
"3491406-NGRAMS1.txt","A Minor Exception?: The Impact of Lawrence v. Texas on LGBT Youth"
"1144044-NGRAMS1.txt","Contemplating the Successive Prosecution Phenomenon in the Federal System"
"1144279-NGRAMS1.txt","Don't Accept Rides from Strangers: The Supreme Court Hastens the Demise of Passenger Privacy in American Automobiles"
"1144261-NGRAMS1.txt","Understanding the Time Path of Crime"
"1143891-NGRAMS1.txt","Can Your Eyes Be Used against You? The Use of the Horizontal Gaze Nystagmus Test in the Courtroom"
"1144131-NGRAMS1.txt","Denying Fifth Amendment Protections to Witnesses Facing Foreign Prosecutions: Self-Incrimination Discrimination?"
"20685057-NGRAMS1.txt","RECENT DEVELOPMENTS: THE SMELL OF HERRING: A CRITIQUE OF THE SUPREME COURT'S LATEST ASSAULT ON THE EXCLUSIONARY RULE"
"3491328-NGRAMS1.txt","Illinois v. Lidster: Continuing to Carve out Constitutional Vehicle Checkpoints"
"1143869-NGRAMS1.txt","Fifth Amendment: Substantial Exculpatory Evidence, Prosecutorial Misconduct and Grand Jury Proceedings: A Broadening of Prosecutorial Discretion"
"1144030-NGRAMS1.txt","The Social Construction of a Hate Crime Epidemic"
"20753688-NGRAMS1.txt","DENYING DEFENDANTS THE BENEFIT OF A REASONABLE DOUBT: FEDERAL RULE OF EVIDENCE 609 AND PAST SEX CRIME CONVICTIONS"
"3491392-NGRAMS1.txt","The Substitution of Words for Analysis and Other Judicial Pitfalls: Why David Sattazahn Should Have Received Double Jeopardy Protection"
"3491395-NGRAMS1.txt","Lockyer v. Andrade: California Three Strikes Law Survives Challenge Based on Federal Law That Is Anything but \"Clearly Established\""
"1143737-NGRAMS1.txt","The Missing Piece: A Discussion of Theft, Statutes of Limitations, and Title Disputes in the Art World"
"1144067-NGRAMS1.txt","Witte v. United States: Double Jeopardy and the United States Sentencing Guidelines"
"20685047-NGRAMS1.txt","WHEN IS A POLICE OFFICER AN OFFICER OF THE LAW?: THE STATUS OF POLICE OFFICERS IN SCHOOLS"
"40042773-NGRAMS1.txt","The Potent and Broad-Ranging Implications of the Accounting and Record-Keeping Provisions of the Foreign Corrupt Practices Act"
"1143929-NGRAMS1.txt","The Fugitive Dismissal Rule Applied to Pre-Appeal Fugitivity"
"1144004-NGRAMS1.txt","Armed Resistance to Crime: The Prevalence and Nature of Self-Defense with a Gun"
"1144028-NGRAMS1.txt","Inside the Interrogation Room"
"1143714-NGRAMS1.txt","Fourteenth Amendment. Peremptory Challenges and the Equal Protection Clause"
"1143965-NGRAMS1.txt","The Theory and Practice of Illinois v. Rodriguez: Why an Officer's Reasonable Belief about a Third Party's Authority to Consent Does Not Protect a Criminal Suspect's Rights"
"1144311-NGRAMS1.txt","What Were They Smoking?: The Supreme Court's Latest Step in a Long, Strange Trip through the Fourth Amendment"
"1143982-NGRAMS1.txt","Go Directly to Jail, Do Not Pass Go, Do Not Keep House"
"1144060-NGRAMS1.txt","Schlup v. Delo: Actual Innocence as Mere Gatekeeper"
"3491313-NGRAMS1.txt","Facilitating Fairness: The Judge's Role in the Sixth Amendment Right to Effective Counsel"
"40042800-NGRAMS1.txt","Questionable Uses of Canons of Statutory Interpretation: Why the Supreme Court Erred When It Decided \"Any\" Only Means \"Some\""
"40042860-NGRAMS1.txt","The Uneasy Entente between Legal Insanity and Mens Rea: Beyond Clark v. Arizona"
"1143731-NGRAMS1.txt","Fifth Amendment: Videotaping Drunk Drivers: Limitations on \"Miranda's\" Protections"
"3491375-NGRAMS1.txt","U.S. Domestic Prosecution of the American International Sex Tourist: Efforts to Protect Children from Sexual Exploitation"
"3491417-NGRAMS1.txt","I Know Economic Activity When I See Economic Activity: An Operational Overhaul of the Measure by Which Federal Criminal Conduct Is Deemed \"Economic\""
"1143880-NGRAMS1.txt","Consent Decrees in Prison and Jail Reform: Relaxed Standard of Review for Government Motions to Modify Consent Decrees"
"3491404-NGRAMS1.txt","Ripeness of Self-Incrimination Clause Disputes"
"3491391-NGRAMS1.txt","The Supreme Court's Excessive Deference to Legislative Bodies under Eighth Amendment Sentencing Review"
"1144017-NGRAMS1.txt","Mens Rea and Inchoate Crimes"
"1144124-NGRAMS1.txt","All Aboard the \"Bruton\" Line"
"40042837-NGRAMS1.txt","Proven Guilty: An Examination of the Penalty-Free World of Post-Conviction DNA Testing"
"1143916-NGRAMS1.txt","First Amendment. Penalty Enhancement for Hate Crimes: Content Regulation, Questionable State Interests and Non-Traditional Sentencing"
"1143985-NGRAMS1.txt","Pleas, Plain Language and Precedent: Applicability of Rules 11(f) and 31(e) to Criminal Forfeiture Provisions"
"1144130-NGRAMS1.txt","Off the \"Mapp\": Parole Revocation Hearings and the Fourth Amendment"
"1144314-NGRAMS1.txt","Questions Unanswered: The Fifth Amendment and Innocent Witnesses"
"40042789-NGRAMS1.txt","From Incitement to Indictment? Prosecuting Iran's President for Advocating Israel's Destruction and Piecing Together Incitement Law's Emerging Analytical Framework"
"1144125-NGRAMS1.txt","Kalina v. Fletcher: Another Qualification of \"Imbler's\" Prosecutorial Immunity Doctrine"
"3491362-NGRAMS1.txt","Lawyers, Guns, and Money: What Price Justice?"
"1144270-NGRAMS1.txt","It's an Ex Post Fact: Supreme Court Misapplies the Ex Post Facto Clause to Criminal Procedure Statutes"
"1144098-NGRAMS1.txt","RICO. The Rejection of an Economic Motive Requirement"
"1144172-NGRAMS1.txt","Liberty Interests in the Preventive State: Procedural Due Process and Sex Offender Community Notification Laws"
"3491393-NGRAMS1.txt","Demore v. Kim: Upholding the Unnecessary Detainment of Legal Permanent Residents"
"1143706-NGRAMS1.txt","Fourth Amendment. Protection against Unreasonable Seizures of the Person: The Intrusiveness of Dragnet Styled Drug Sweeps"
"1143716-NGRAMS1.txt","Environmental Crime and Punishment: Legal/Economic Theory and Empirical Evidence on Enforcement of Federal Environmental Statutes"
"1143920-NGRAMS1.txt","Eighth Amendment. Sentencer Discretion in Capital Sentencing Schemes"
"1143924-NGRAMS1.txt","Habeas Corpus. Limited Review for Actual Innocence"
"1144080-NGRAMS1.txt","Populism, Free Speech, and the Rule of Law: The \"Fully Informed\" Jury Movement and Its Implications"
"20685044-NGRAMS1.txt","ADOLESCENT TRANSFER, DEVELOPMENTAL MATURITY, AND ADJUDICATIVE COMPETENCE: AN ETHICAL AND JUSTICE POLICY INQUIRY"
"3491397-NGRAMS1.txt","Kaupp v. Texas: Breathing Life into the Fourth Amendment"
"1143964-NGRAMS1.txt","Ignorance Is Bliss, Especially for the Tax Evader"
"1144063-NGRAMS1.txt","Eighth Amendment. The Constitutionality of the Alabama Capital Sentencing Scheme"
"1144203-NGRAMS1.txt","Supporting the Snakeheads: Human Smuggling from China and the 1996 Amendment to the U.S. Statutory Definition of \"Refugee\""
"3491341-NGRAMS1.txt","Illinois Death Penalty Reform: How It Happened, What It Promises"
"3491405-NGRAMS1.txt","It's Already Public: Why Federal Officers Should Not Need Warrants to Use GPS Vehicle Tracking Devices"
"1144107-NGRAMS1.txt","How Reasonable Is the Reasonable Man?: Police and Excessive Force"
"3491361-NGRAMS1.txt","The Misappropriation Theory: A Valid Application of Section 10(B) to Protect Property Rights in Information"
"20685022-NGRAMS1.txt","\"NIGGER\": A CRITICAL RACE REALIST ANALYSIS OF THE N-WORD WITHIN HATE CRIMES LAW"
"3491353-NGRAMS1.txt","A Look at the Use of Acquitted Conduct in Sentencing"
"40042859-NGRAMS1.txt","Guantanamo and Beyond: Dangers of Rigging the Rules"
"1144023-NGRAMS1.txt","Copyrights, Criminal Sanctions and Economic Rents: Applying the Rent Seeking Model to the Criminal Law Formulation Process"
"1144059-NGRAMS1.txt","Random, Suspicionless Drug Testing of High School Athletes"
"1144088-NGRAMS1.txt","Fifth Amendment. The Covert Narrowing of Double Jeopardy Precedent: The Supreme Court's Real Reason for Hearing Schiro v. Farley"
"1144094-NGRAMS1.txt","The \"Williamson\" Standard for the Exception to the Rule against Hearsay for Statements against Penal Interest"
"3491314-NGRAMS1.txt","Hope v. Pelzer: Increasing the Accountability of State Actors in Prison Systems: A Necessary Enterprise in Guaranteeing the Eighth Amendment Rights of Prison Inmates"
"1143823-NGRAMS1.txt","The Influence of Criminology on Criminal Law: Evaluating Arrests for Misdemeanor Domestic Violence"
"1143981-NGRAMS1.txt","The Supreme Court Rejects Fifth and Fourteenth Amendment Protection against the Forfeiture of an Innocent Owner's Property"
"1144127-NGRAMS1.txt","Dead Men's Lawyers Tell No Tales: The Attorney-Client Privilege Survives Death"
"20685067-NGRAMS1.txt","DESISTANCE AND THE \"FEARED SELF\": TOWARD AN IDENTITY THEORY OF CRIMINAL DESISTANCE"
"1143936-NGRAMS1.txt","Recasting Prosecutorial Discretion"
